!MOLECULE
OD
!MOLECULAR WEIGHT
18
!NUMBER OF ENERGY LEVELS
40
! LEVEL + ENERGY(CM-1) + WEIGHT + J,e/f,F,OMEGA
     1       0.0000      2.0     1.5  1 0.5  1
     2       0.0002      4.0     1.5  1 1.5  1
     3       0.0006      6.0     1.5  1 2.5  1
     4       0.0103      2.0     1.5 -1 0.5  1
     5       0.0106      4.0     1.5 -1 1.5  1
     6       0.0110      6.0     1.5 -1 2.5  1
     7      46.3862      4.0     2.5  1 1.5  1
     8      46.3864      6.0     2.5  1 2.5  1
     9      46.3865      8.0     2.5  1 3.5  1
    10      46.4260      4.0     2.5 -1 1.5  1
    11      46.4261      6.0     2.5 -1 2.5  1
    12      46.4263      8.0     2.5 -1 3.5  1
    13     111.4514      8.0     3.5  1 3.5  1
    14     111.4514      8.0     3.5  1 2.5  1
    15     111.4515     10.0     3.5  1 4.5  1
    16     111.5455      6.0     3.5 -1 2.5  1
    17     111.5456      8.0     3.5 -1 3.5  1
    18     111.5456      8.0     3.5 -1 4.5  1
    19     130.9983      2.0     0.5  1 0.5  2
    20     130.9985      4.0     0.5  1 1.5  2
    21     131.1015      2.0     0.5 -1 0.5  2
    22     131.1022      4.0     0.5 -1 1.5  2
    23     162.4078      4.0     1.5  1 1.5  2
    24     162.4078      4.0     1.5  1 0.5  2
    25     162.4078      4.0     1.5  1 2.5  2
    26     162.6042      2.0     1.5 -1 0.5  2
    27     162.6044      4.0     1.5 -1 1.5  2
    28     162.6048      6.0     1.5 -1 2.5  2
    29     195.2866     12.0     4.5  1 5.5  1
    30     195.2867      8.0     4.5  1 3.5  1
    31     195.2867      8.0     4.5  1 4.5  1
    32     195.4636      8.0     4.5 -1 3.5  1
    33     195.4636      8.0     4.5 -1 4.5  1
    34     195.4636      8.0     4.5 -1 5.5  1
    35     214.6825      6.0     2.5  1 2.5  2
    36     214.6825      6.0     2.5  1 1.5  2
    37     214.6826      8.0     2.5  1 3.5  2
    38     214.9531      4.0     2.5 -1 1.5  2
    39     214.9533      6.0     2.5 -1 2.5  2
    40     214.9537      8.0     2.5 -1 3.5  2
!NUMBER OF RADIATIVE TRANSITIONS
220
! TRANS + U + L + A(s^-1) + FREQ(GHz) + E_u/k(K)
     1       5    3    1.198e-13        0.298     0.015
     2       4    2    2.330e-13        0.303     0.015
     3       4    1    3.123e-13        0.310     0.015
     4       5    2    3.025e-13        0.310     0.015
     5       6    3    4.732e-13        0.310     0.016
     6       5    1    1.338e-13        0.317     0.015
     7       6    2    1.011e-13        0.322     0.016
     8      11    9    1.432e-12        1.186    66.813
     9      10    8    2.112e-12        1.187    66.813
    10      10    7    1.119e-11        1.191    66.813
    11      11    8    1.045e-11        1.191    66.813
    12      12    9    1.225e-11        1.191    66.813
    13      11    7    1.434e-12        1.194    66.813
    14      12    8    1.102e-12        1.196    66.813
    15      16   13    7.804e-12        2.821   160.529
    16      17   15    5.902e-12        2.821   160.529
    17      16   14    8.790e-11        2.822   160.529
    18      17   13    8.396e-11        2.822   160.529
    19      18   15    9.107e-11        2.823   160.529
    20      17   14    5.869e-12        2.824   160.529
    21      18   13    4.738e-12        2.824   160.529
    22      21   20    2.788e-10        3.090   188.672
    23      21   19    3.497e-11        3.094   188.672
    24      22   20    1.778e-10        3.111   188.673
    25      22   19    1.427e-10        3.115   188.673
    26      33   30    1.546e-11        5.304   281.298
    27      32   30    3.722e-10        5.304   281.298
    28      34   31    1.294e-11        5.304   281.298
    29      33   31    3.606e-10        5.305   281.298
    30      32   31    1.934e-11        5.305   281.298
    31      34   29    3.788e-10        5.305   281.298
    32      33   29    1.554e-11        5.306   281.298
    33      26   23    2.016e-10        5.887   234.009
    34      26   24    2.521e-10        5.888   234.009
    35      27   25    1.092e-10        5.894   234.009
    36      27   23    2.449e-10        5.895   234.009
    37      27   24    1.012e-10        5.895   234.009
    38      28   25    3.847e-10        5.906   234.010
    39      28   23    7.329e-11        5.907   234.010
    40      38   35    8.687e-11        8.110   309.345
    41      38   36    4.562e-10        8.111   309.345
    42      39   37    5.925e-11        8.117   309.346
    43      39   35    4.272e-10        8.118   309.346
    44      39   36    5.810e-11        8.119   309.346
    45      40   37    5.019e-10        8.128   309.346
    46      40   35    4.463e-11        8.129   309.346
    47      35   32    2.508e-16      576.169   308.956
    48      37   32    1.945e-17      576.170   308.956
    49      37   33    3.269e-16      576.170   308.956
    50      20   14    9.612e-21      586.007   188.524
    51      22   16    1.078e-19      586.296   188.673
    52      39   30    4.891e-19      589.591   309.346
    53      40   30    4.873e-19      589.602   309.346
    54      40   31    4.161e-19      589.603   309.346
    55      24   20    9.749e-04      941.628   233.726
    56      23   20    3.900e-03      941.628   233.726
    57      25   20    8.775e-03      941.629   233.726
    58      24   19    7.799e-03      941.631   233.726
    59      23   19    4.874e-03      941.632   233.726
    60      26   22    9.836e-04      944.405   234.009
    61      27   22    3.935e-03      944.412   234.009
    62      28   22    8.854e-03      944.424   234.010
    63      26   21    7.870e-03      944.426   234.009
    64      27   21    4.918e-03      944.433   234.009
    65      32   28    5.550e-18      985.081   281.298
    66      30   25    2.723e-19      985.684   281.043
    67       7    3    2.296e-04     1390.605    66.756
    68       8    3    3.673e-03     1390.609    66.756
    69       9    3    2.296e-02     1390.614    66.756
    70       7    2    5.510e-03     1390.618    66.756
    71       8    2    1.929e-02     1390.621    66.756
    72       7    1    1.722e-02     1390.625    66.756
    73      10    6    2.300e-04     1391.486    66.813
    74      11    6    3.680e-03     1391.489    66.813
    75      12    6    2.300e-02     1391.495    66.813
    76      10    5    5.520e-03     1391.498    66.813
    77      11    5    1.932e-02     1391.502    66.813
    78      10    4    1.725e-02     1391.505    66.813
    79      25   17    8.079e-15     1524.812   233.726
    80      23   16    5.621e-15     1524.813   233.726
    81      25   16    7.581e-16     1524.814   233.726
    82      27   14    2.162e-16     1533.530   234.009
    83      28   13    3.013e-16     1533.541   234.010
    84      28   14    3.291e-17     1533.542   234.010
    85      36   25    4.857e-04     1567.156   308.956
    86      36   23    1.166e-02     1567.157   308.956
    87      35   25    7.772e-03     1567.157   308.956
    88      36   24    3.643e-02     1567.157   308.956
    89      35   23    4.080e-02     1567.157   308.956
    90      37   25    4.858e-02     1567.158   308.956
    91      38   28    4.879e-04     1569.361   309.345
    92      39   28    7.806e-03     1569.369   309.346
    93      38   27    1.171e-02     1569.373   309.345
    94      40   28    4.879e-02     1569.380   309.346
    95      38   26    3.659e-02     1569.380   309.346
    96      39   27    4.098e-02     1569.381   309.346
    97      14    9    1.925e-04     1950.595   160.393
    98      13    9    6.928e-03     1950.596   160.393
    99      15    9    8.486e-02     1950.597   160.393
   100      14    8    9.237e-03     1950.600   160.393
   101      13    8    7.793e-02     1950.601   160.393
   102      14    7    7.543e-02     1950.603   160.393
   103      16   12    1.929e-04     1952.226   160.529
   104      17   12    6.946e-03     1952.227   160.529
   105      18   12    8.507e-02     1952.229   160.529
   106      16   11    9.261e-03     1952.231   160.529
   107      17   11    7.813e-02     1952.233   160.529
   108      16   10    7.562e-02     1952.235   160.529
   109      36   22    2.048e-13     2505.674   308.956
   110      35   22    6.989e-13     2505.675   308.956
   111      36   21    2.241e-13     2505.695   308.956
   112      29   15    2.033e-01     2513.315   281.043
   113      31   15    1.004e-02     2513.316   281.043
   114      30   15    1.569e-04     2513.317   281.043
   115      31   13    1.933e-01     2513.318   281.043
   116      30   13    1.255e-02     2513.318   281.043
   117      30   14    1.906e-01     2513.320   281.043
   118      34   18    2.040e-01     2515.798   281.298
   119      33   18    1.007e-02     2515.798   281.298
   120      32   18    1.574e-04     2515.798   281.298
   121      33   17    1.939e-01     2515.800   281.298
   122      32   17    1.259e-02     2515.800   281.298
   123      32   16    1.912e-01     2515.802   281.298
   124      38   20    1.130e-12     2516.896   309.346
   125      38   19    1.340e-12     2516.899   309.345
   126      39   20    3.924e-12     2516.904   309.346
   127      20   11    8.780e-14     2535.416   188.524
   128      19   10    4.078e-14     2535.416   188.524
   129      20   10    1.729e-14     2535.419   188.524
   130      21    7    2.507e-15     2539.700   188.672
   131      22    8    4.845e-15     2539.718   188.673
   132      22    7    8.870e-16     2539.721   188.673
   133      37   15    2.473e-03     3094.791   308.956
   134      35   13    2.422e-03     3094.791   308.956
   135      36   14    2.638e-03     3094.792   308.956
   136      37   13    1.615e-04     3094.792   308.956
   137      35   14    2.154e-04     3094.793   308.956
   138      37   14    3.364e-06     3094.794   308.956
   139      38   16    2.605e-03     3100.081   309.345
   140      39   17    2.393e-03     3100.087   309.346
   141      39   16    2.126e-04     3100.089   309.346
   142      40   18    2.442e-03     3100.096   309.346
   143      40   17    1.595e-04     3100.098   309.346
   144      40   16    3.323e-06     3100.099   309.346
   145      14    6    1.511e-13     3340.898   160.393
   146      13    6    1.245e-12     3340.899   160.393
   147      14    5    7.297e-13     3340.911   160.393
   148      16    3    1.454e-13     3344.031   160.528
   149      17    3    1.197e-12     3344.032   160.529
   150      16    2    7.015e-13     3344.043   160.528
   151      25    9    4.875e-03     3478.231   233.726
   152      23    8    4.608e-03     3478.235   233.726
   153      25    8    5.850e-04     3478.235   233.726
   154      24    7    5.485e-03     3478.238   233.726
   155      23    7    8.776e-04     3478.238   233.726
   156      25    7    2.438e-05     3478.239   233.726
   157      26   10    5.438e-03     3482.935   234.009
   158      27   11    4.568e-03     3482.939   234.009
   159      27   10    8.700e-04     3482.943   234.009
   160      28   12    4.834e-03     3482.946   234.010
   161      28   11    5.800e-04     3482.951   234.010
   162      28   10    2.417e-05     3482.955   234.010
   163      20    3    1.092e-02     3927.215   188.524
   164      19    2    8.092e-03     3927.224   188.524
   165      20    2    3.237e-03     3927.228   188.524
   166      19    1    6.474e-03     3927.231   188.524
   167      20    1    4.046e-04     3927.235   188.524
   168      21    5    8.053e-03     3930.008   188.672
   169      21    4    6.443e-03     3930.015   188.672
   170      22    6    1.087e-02     3930.016   188.673
   171      22    5    3.221e-03     3930.028   188.673
   172      22    4    4.028e-04     3930.036   188.673
   173      31   12    1.178e-12     4462.722   281.043
   174      30   12    7.812e-14     4462.723   281.043
   175      30   11    8.260e-13     4462.729   281.043
   176      33    9    1.098e-12     4469.218   281.298
   177      32    9    7.188e-14     4469.218   281.298
   178      32    8    7.695e-13     4469.223   281.298
   179      23    6    2.643e-03     4868.533   233.726
   180      25    6    9.251e-03     4868.534   233.726
   181      24    5    4.894e-03     4868.546   233.726
   182      23    5    5.922e-03     4868.546   233.726
   183      25    5    1.762e-03     4868.547   233.726
   184      24    4    6.118e-03     4868.552   233.726
