20190102 # magic number
# Give level energies in cm^-1 for each ion.
# Each line gives n, l, S, J, energy.
# The last entry for each ion is the ionization potential.
# It is marked with negative quantum numbers. The ionization
# potential MUST be the last entry for a given element!
#
# NIST data for n<=11 were downloaded using ADM.
#
# The remaining data were calculated using the ATLL r123
#
 1  0  2 0.5      0.000      0.002     
 2  1  2 0.5 740734.34218    0.00006   
 2  0  2 0.5 740736.4342     0.0003    
 2  1  2 1.5 740764.00059    0.00003   
 3  1  2 0.5 877919.12077    0.00002   
 3  0  2 0.5 877919.74451    0.00008   
 3  2  2 1.5 877927.8940272  0.0000007 
 3  1  2 1.5 877927.90852    0.00001   
 3  2  2 2.5 877930.8226458  0.0000006 
 4  1  2 0.5 925932.587757   0.000009  
 4  0  2 0.5 925932.85153    0.00003   
 4  2  2 1.5 925936.28886    0.00005   
 4  1  2 1.5 925936.295049   0.000005  
 4  3  2 2.5 925937.52216    0.00002   
 4  2  2 2.5 925937.52439    0.00005   
 4  3  2 3.5 925938.13989    0.00002   
 5  1  2 0.5 948155.449155   0.000005  
 5  0  2 0.5 948155.58438    0.00002   
 5  2  2 1.5 948157.34408    0.00003   
 5  1  2 1.5 948157.347268   0.000003  
 5  3  2 2.5 948157.97552    0.00002   
 5  2  2 2.5 948157.97666    0.00003   
 5  4  2 3.5 948158.291195   0.000004  
 5  3  2 3.5 948158.29179    0.00002   
 5  4  2 4.5 948158.480958   0.000004  
 6  1  2 0.5 960226.912119   0.000009  
 6  0  2 0.5 960226.99042    0.00001   
 6  2  2 1.5 960228.00869    0.00002   
 6  1  2 1.5 960228.010554   0.000008  
 6  3  2 2.5 960228.37410    0.00001   
 6  2  2 2.5 960228.37477    0.00002   
 6  4  2 3.5 960228.556786   0.000004  
 6  3  2 3.5 960228.55714    0.00001   
 6  5  2 4.5 960228.666387   0.000001  
 6  4  2 4.5 960228.666602   0.000004  
 6  5  2 5.5 960228.739598   0.000001  
 7  1  2 0.5 967505.524155   0.000009  
 7  0  2 0.5 967505.573485   0.000008  
 7  2  2 1.5 967506.21469    0.00001   
 7  1  2 1.5 967506.215876   0.000009  
 7  3  2 2.5 967506.44480    0.00001   
 7  2  2 2.5 967506.44522    0.00001   
 7  4  2 3.5 967506.559849   0.000004  
 7  3  2 3.5 967506.56006    0.00001   
 7  5  2 4.5 967506.628869   0.000001  
 7  4  2 4.5 967506.629005   0.000004  
 7  6  2 5.5 967506.6748794  0.0000004 
 7  5  2 5.5 967506.674972   0.000001  
 7  6  2 6.5 967506.7078103  0.0000004 
 8  1  2 0.5 972229.572784   0.000007  
 8  0  2 0.5 972229.605841   0.000006  
 8  2  2 1.5 972230.035385   0.000009  
 8  1  2 1.5 972230.036180   0.000007  
 8  3  2 2.5 972230.189542   0.000008  
 8  2  2 2.5 972230.189825   0.000009  
 8  4  2 3.5 972230.266611   0.000003  
 8  3  2 3.5 972230.266758   0.000008  
 8  5  2 4.5 972230.312849   0.000001  
 8  4  2 4.5 972230.312940   0.000003  
 8  6  2 5.5 972230.3436723  0.0000005 
 8  5  2 5.5 972230.343734   0.000001  
 8  7  2 6.5 972230.3656884  0.0000002 
 8  6  2 6.5 972230.3657335  0.0000005 
 8  7  2 7.5 972230.3822342  0.0000002 
 9  1  2 0.5 975468.337231   0.000006  
 9  0  2 0.5 975468.360453   0.000004  
 9  2  2 1.5 975468.662127   0.000007  
 9  1  2 1.5 975468.662687   0.000006  
 9  3  2 2.5 975468.770396   0.000006  
 9  2  2 2.5 975468.770595   0.000007  
 9  4  2 3.5 975468.824524   0.000003  
 9  3  2 3.5 975468.824627   0.000006  
 9  5  2 4.5 975468.856998   0.000001  
 9  4  2 4.5 975468.857062   0.000003  
 9  6  2 5.5 975468.8786460  0.0000005 
 9  5  2 5.5 975468.878690   0.000001  
 9  7  2 6.5 975468.8941086  0.0000002 
 9  6  2 6.5 975468.8941403  0.0000005 
 9  8  2 7.5 975468.90570517 0.00000007
 9  7  2 7.5 975468.9057292  0.0000002 
 9  8  2 8.5 975468.91474341 0.00000007
10  1  2 0.5 977784.990176   0.000005  
10  0  2 0.5 977785.007108   0.000003  
