20190102 # magic number
# Give level energies in cm^-1 for each ion.
# Each line gives n, l, S, J, energy.
# The last entry for each ion is the ionization potential.
# It is marked with negative quantum numbers. The ionization
# potential MUST be the last entry for a given element!
#
# NIST data for n<=11 were downloaded using ADM.
#
# The remaining data were calculated using the ATLL r123
#
 1  0  2 0.5 0.0
 2  1  2 0.5 6672119.17
 2  0  2 0.5 6672231.21
 2  1  2 1.5 6674527.26
 3  1  2 0.5 7908565.12
 3  0  2 0.5 7908598.620
 3  2  2 1.5 7909277.4818
 3  1  2 1.5 7909278.686
 3  2  2 2.5 7909514.8691
 4  1  2 0.5 8341223.260
 4  0  2 0.5 8341237.441
 4  2  2 1.5 8341523.753
 4  1  2 1.5 8341524.268
 4  3  2 2.5 8341623.7290
 4  2  2 2.5 8341623.910
 4  3  2 3.5 8341673.7830
 5  1  2 0.5 8541440.362
 5  0  2 0.5 8541447.634
 5  2  2 1.5 8541594.197
 5  1  2 1.5 8541594.463
 5  3  2 2.5 8541645.3850
 5  2  2 2.5 8541645.478
 5  4  2 3.5 8541670.9649
 5  3  2 3.5 8541671.0130
 5  4  2 4.5 8541686.3391
 6  1  2 0.5 8650182.8240
 6  0  2 0.5 8650187.036
 6  2  2 1.5 8650271.8400
 6  1  2 1.5 8650271.9950
 6  3  2 2.5 8650301.4620
 6  2  2 2.5 8650301.5160
 6  4  2 3.5 8650316.2656
 6  3  2 3.5 8650316.2940
 6  5  2 4.5 8650325.1456
 6  4  2 4.5 8650325.1630
 6  5  2 5.5 8650331.0766
 7  1  2 0.5 8715743.0290
 7  0  2 0.5 8715745.6830
 7  2  2 1.5 8715799.0820
 7  1  2 1.5 8715799.1800
 7  3  2 2.5 8715817.7354
 7  2  2 2.5 8715817.7700
 7  4  2 3.5 8715827.0577
 7  3  2 3.5 8715827.0755
 7  5  2 4.5 8715832.6498
 7  4  2 4.5 8715832.6608
 7  6  2 5.5 8715836.3774
 7  5  2 5.5 8715836.3849
 7  6  2 6.5 8715839.0452
 8  1  2 0.5 8758290.0230
 8  0  2 0.5 8758291.8010
 8  2  2 1.5 8758327.5711
 8  1  2 1.5 8758327.6373
 8  3  2 2.5 8758340.0673
 8  2  2 2.5 8758340.0903
 8  4  2 3.5 8758346.3125
 8  3  2 3.5 8758346.3245
 8  5  2 4.5 8758350.0588
 8  4  2 4.5 8758350.0662
 8  6  2 5.5 8758352.5560
 8  5  2 5.5 8758352.5610
 8  7  2 6.5 8758354.3396
 8  6  2 6.5 8758354.3432
 8  7  2 7.5 8758355.6799
 9  1  2 0.5 8787457.8499
 9  0  2 0.5 8787459.0992
 9  2  2 1.5 8787484.2199
 9  1  2 1.5 8787484.2665
 9  3  2 2.5 8787492.9962
 9  2  2 2.5 8787493.0123
 9  4  2 3.5 8787497.3823
 9  3  2 3.5 8787497.3907
 9  5  2 4.5 8787500.0135
 9  4  2 4.5 8787500.0187
 9  6  2 5.5 8787501.7674
 9  5  2 5.5 8787501.7709
 9  7  2 6.5 8787503.0200
 9  6  2 6.5 8787503.0226
 9  8  2 7.5 8787503.9595
 9  7  2 7.5 8787503.9614
 9  8  2 8.5 8787504.6916
10  1  2 0.5 8808320.1093
10  0  2 0.5 8808321.0202
10  2  2 1.5 8808339.3322
10  1  2 1.5 8808339.3663
10  3  2 2.5 8808345.7300
10  2  2 2.5 8808345.7418
10  4  2 3.5 8808348.9275
10  3  2 3.5 8808348.9337
10  5  2 4.5 8808350.8457
10  4  2 4.5 8808350.8494
10  6  2 5.5 8808352.1242
10  5  2 5.5 8808352.1268
10  7  2 6.5 8808353.0374
10  6  2 6.5 8808353.0393
10  8  2 7.5 8808353.7223
10  7  2 7.5 8808353.7237
10  9  2 8.5 8808354.2549
10  8  2 8.5 8808354.2560
10  9  2 9.5 8808354.6819
11  1  2 0.5 8823755.0128
11  0  2 0.5 8823755.6972
11  2  2 1.5 8823769.4547
11  1  2 1.5 8823769.4803
11  3  2 2.5 8823774.2614
11  2  2 2.5 8823774.2703
11  4  2 3.5 8823776.6637
11  3  2 3.5 8823776.6683
11  5  2 4.5 8823778.1049
11  4  2 4.5 8823778.1077
11  6  2 5.5 8823779.0655
11  5  2 5.5 8823779.0674
11  7  2 6.5 8823779.7515
11  6  2 6.5 8823779.7530
11  8  2 7.5 8823780.2661
11  7  2 7.5 8823780.2671
11  9  2 8.5 8823780.6663
11  8  2 8.5 8823780.6671
11 10  2 9.5 8823780.9864
11  9  2 9.5 8823780.9871
11 10  2 10.5 8823781.2489
12 -1 -1 -1 8835517.9
13 -1 -1 -1 8844649.5
14 -1 -1 -1 8851895.0
15 -1 -1 -1 8857740.3
16 -1 -1 -1 8862524.25
17 -1 -1 -1 8866489.03
18 -1 -1 -1 8869811.55
19 -1 -1 -1 8872623.38
20 -1 -1 -1 8875024.07
-1 -1 -1 -1.0 8897242.5    0.4
#
# 
# Bibliography:
# -------------
# PUB     Refcode: L3620 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3620&comment_code=&amp;element=F&amp;spectr_charge=9&amp;ref=3620&amp;type=E
# PUBCON    Title: Energy Levels of One-Electron Atoms
# PUBCON  Authors: G. W. Erickson
# PUBCON  Journal: J. Phys. Chem. Ref. Data 6, 831–869 (1977)
# PUBCON      DOI: https://doi.org/10.1063/1.555557
# 
# PUB     Refcode: L7188 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=7188&comment_code=&amp;element=F&amp;spectr_charge=9&amp;ref=7188&amp;type=E
# PUBCON    Title: The Lamb Shift in Hydrogen-like Atoms, 1 ≤ Z ≤ 110
# PUBCON  Authors: W. R. Johnson, and G. Soff
# PUBCON  Journal: At. Data Nucl. Data Tables 33, 405–446 (1985)
# PUBCON      DOI: https://doi.org/10.1016/0092-640X(85)90010-5
